Time,Channel B
(ms),(V)

-4.86267978,-5.03067100
-4.86139978,-5.03067100
-4.86011978,-5.03067100
-4.85883978,-5.03067100
-4.85755978,-5.03067100
-4.85627978,-5.03067100
-4.85499978,-5.03067100
-4.85371978,-5.03067100
-4.85243978,-5.03067100
-4.85115978,-5.03067100
-4.84987978,-5.03067100
-4.84859978,-5.03067100
-4.84731978,-5.11887000
-4.84603978,-5.11887000
-4.84475978,-5.11887000
-4.84347978,-5.03067100
-4.84219978,-5.03067100
-4.84091978,-5.03067100
-4.83963978,-5.03067100
-4.83835978,-5.03067100
-4.83707978,-5.03067100
-4.83579978,-5.03067100
-4.83451978,-5.03067100
-4.83323978,-5.03067100
-4.83195978,-5.03067100
-4.83067978,-5.03067100
-4.82939978,-5.03067100
-4.82811978,-5.03067100
-4.82683978,-5.03067100
-4.82555978,-5.03067100
-4.82427978,-5.03067100
-4.82299978,-5.03067100
-4.82171978,-5.03067100
-4.82043978,-5.03067100
-4.81915978,-5.03067100
-4.81787978,-5.03067100
-4.81659978,-5.03067100
-4.81531978,-5.03067100
-4.81403978,-5.03067100
-4.81275978,-5.03067100
-4.81147978,-5.03067100
-4.81019978,-5.03067100
-4.80891978,-5.03067100
-4.80763978,-5.03067100
-4.80635978,-5.03067100
-4.80507978,-5.03067100
-4.80379978,-5.03067100
-4.80251978,-5.03067100
-4.80123978,-5.03067100
-4.79995978,-5.03067100
-4.79867978,-5.03067100
-4.79739978,-5.03067100
-4.79611978,-5.03067100
-4.79483978,-5.03067100
-4.79355978,-5.03067100
-4.79227978,-5.03067100
-4.79099978,-5.03067100
-4.78971978,-5.03067100
-4.78843978,-5.03067100
-4.78715978,-5.03067100
-4.78587978,-5.03067100
-4.78459978,-5.03067100
-4.78331978,-5.03067100
-4.78203978,-5.03067100
-4.78075978,-5.03067100
-4.77947978,-5.03067100
-4.77819978,-5.03067100
-4.77691978,-5.03067100
-4.77563978,-5.03067100
-4.77435978,-5.03067100
-4.77307978,-5.03067100
-4.77179978,-5.03067100
-4.77051978,-5.03067100
-4.76923978,-5.03067100
-4.76795978,-5.03067100
-4.76667978,-5.03067100
-4.76539978,-5.03067100
-4.76411978,-5.03067100
-4.76283978,-5.03067100
-4.76155978,-5.03067100
-4.76027978,-5.03067100
-4.75899978,-5.03067100
-4.75771978,-5.03067100
-4.75643978,-5.03067100
-4.75515978,-5.03067100
-4.75387978,-5.03067100
-4.75259978,-5.03067100
-4.75131978,-5.03067100
-4.75003978,-5.03067100
-4.74875978,-5.03067100
-4.74747978,-5.03067100
-4.74619978,-5.03067100
-4.74491978,-5.11887000
-4.74363978,-5.11887000
-4.74235978,-5.03067100
-4.74107978,-5.03067100
-4.73979978,-5.11887000
-4.73851978,-5.03067100
-4.73723978,-5.03067100
-4.73595978,-5.03067100
-4.73467978,-5.03067100
-4.73339978,-5.03067100
-4.73211978,-5.03067100
-4.73083978,-5.03067100
-4.72955978,-5.03067100
-4.72827978,-5.03067100
-4.72699978,-5.03067100
-4.72571978,-5.03067100
-4.72443978,-5.03067100
-4.72315978,-5.03067100
-4.72187978,-5.03067100
-4.72059978,-5.03067100
-4.71931978,-5.03067100
-4.71803978,-5.03067100
-4.71675978,-5.03067100
-4.71547978,-5.03067100
-4.71419978,-5.03067100
-4.71291978,-5.03067100
-4.71163978,-5.03067100
-4.71035978,-5.03067100
-4.70907978,-5.03067100
-4.70779978,-5.03067100
-4.70651978,-5.03067100
-4.70523978,-5.03067100
-4.70395978,-5.03067100
-4.70267978,-5.03067100
-4.70139978,-5.03067100
-4.70011978,-5.03067100
-4.69883978,-5.03067100
-4.69755978,-5.03067100
-4.69627978,-5.03067100
-4.69499978,-5.03067100
-4.69371978,-5.03067100
-4.69243978,-5.03067100
-4.69115978,-5.03067100
-4.68987978,-5.03067100
-4.68859978,-5.03067100
-4.68731978,-5.03067100
-4.68603978,-5.03067100
-4.68475978,-5.03067100
-4.68347978,-5.03067100
-4.68219978,-5.03067100
-4.68091978,-5.03067100
-4.67963978,-5.03067100
-4.67835978,-5.03067100
-4.67707978,-5.03067100
-4.67579978,-5.03067100
-4.67451978,-5.03067100
-4.67323978,-5.03067100
-4.67195978,-5.03067100
-4.67067978,-5.03067100
-4.66939978,-5.03067100
-4.66811978,-5.03067100
-4.66683978,-5.03067100
-4.66555978,-5.03067100
-4.66427978,-5.03067100
-4.66299978,-5.03067100
-4.66171978,-5.03067100
-4.66043978,-5.03067100
-4.65915978,-5.03067100
-4.65787978,-5.03067100
-4.65659978,-5.03067100
-4.65531978,-5.03067100
-4.65403978,-5.03067100
-4.65275978,-5.03067100
-4.65147978,-5.03067100
-4.65019978,-5.03067100
-4.64891978,-5.03067100
-4.64763978,-5.03067100
-4.64635978,-5.03067100
-4.64507978,-5.03067100
-4.64379978,-5.11887000
-4.64251978,-5.11887000
-4.64123978,-5.11887000
-4.63995978,-5.03067100
-4.63867978,-5.03067100
-4.63739978,-5.03067100
-4.63611978,-5.03067100
-4.63483978,-5.03067100
-4.63355978,-5.03067100
-4.63227978,-5.03067100
-4.63099978,-5.03067100
-4.62971978,-5.03067100
-4.62843978,-5.03067100
-4.62715978,-5.03067100
-4.62587978,-5.03067100
-4.62459978,-5.03067100
-4.62331978,-5.03067100
-4.62203978,-5.03067100
-4.62075978,-5.03067100
-4.61947978,-5.03067100
-4.61819978,-5.03067100
-4.61691978,-5.03067100
-4.61563978,-5.03067100
-4.61435978,-5.03067100
-4.61307978,-5.03067100
-4.61179978,-5.03067100
-4.61051978,-5.03067100
-4.60923978,-5.03067100
-4.60795978,-5.03067100
-4.60667978,-5.03067100
-4.60539978,-5.03067100
-4.60411978,-5.03067100
-4.60283978,-5.03067100
-4.60155978,-5.03067100
-4.60027978,-5.03067100
-4.59899978,-5.03067100
-4.59771978,-5.03067100
-4.59643978,-5.03067100
-4.59515978,-5.03067100
-4.59387978,-5.03067100
-4.59259978,-5.03067100
-4.59131978,-5.03067100
-4.59003978,-5.03067100
-4.58875978,-5.03067100
-4.58747978,-5.03067100
-4.58619978,-5.03067100
-4.58491978,-5.03067100
-4.58363978,-5.03067100
-4.58235978,-5.03067100
-4.58107978,-5.03067100
-4.57979978,-5.03067100
-4.57851978,-5.03067100
-4.57723978,-5.03067100
-4.57595978,-5.03067100
-4.57467978,-5.03067100
-4.57339978,-5.03067100
-4.57211978,-5.03067100
-4.57083978,-5.03067100
-4.56955978,-5.03067100
-4.56827978,-5.03067100
-4.56699978,-5.03067100
-4.56571978,-5.03067100
-4.56443978,-5.03067100
-4.56315978,-5.03067100
-4.56187978,-5.03067100
-4.56059978,-5.03067100
-4.55931978,-5.03067100
-4.55803978,-5.03067100
-4.55675978,-5.03067100
-4.55547978,-5.03067100
-4.55419978,-5.03067100
-4.55291978,-5.03067100
-4.55163978,-5.03067100
-4.55035978,-5.03067100
-4.54907978,-5.03067100
-4.54779978,-5.03067100
-4.54651978,-5.03067100
-4.54523978,-5.03067100
-4.54395978,-5.03067100
-4.54267978,-5.03067100
-4.54139978,-5.03067100
-4.54011978,-5.03067100
-4.53883978,-5.03067100
-4.53755978,-5.03067100
-4.53627978,-5.03067100
-4.53499978,-5.03067100
-4.53371978,-5.03067100
-4.53243978,-5.03067100
-4.53115978,-5.03067100
-4.52987978,-5.03067100
-4.52859978,-5.03067100
-4.52731978,-5.03067100
-4.52603978,-5.03067100
-4.52475978,-5.03067100
-4.52347978,-5.03067100
-4.52219978,-5.03067100
-4.52091978,-5.03067100
-4.51963978,-5.03067100
-4.51835978,-5.03067100
-4.51707978,-5.03067100
-4.51579978,-5.03067100
-4.51451978,-5.03067100
-4.51323978,-5.03067100
-4.51195978,-5.03067100
-4.51067978,-5.03067100
-4.50939978,-5.03067100
-4.50811978,-5.03067100
-4.50683978,-5.03067100
-4.50555978,-5.03067100
-4.50427978,-5.03067100
-4.50299978,-5.03067100
-4.50171978,-5.03067100
-4.50043978,-5.03067100
-4.49915978,-5.03067100
-4.49787978,-5.03067100
-4.49659978,-5.03067100
-4.49531978,-5.03067100
-4.49403978,-5.03067100
-4.49275978,-5.03067100
-4.49147978,-5.03067100
-4.49019978,-5.03067100
-4.48891978,-5.03067100
-4.48763978,-5.03067100
-4.48635978,-5.03067100
-4.48507978,-5.03067100
-4.48379978,-5.03067100
-4.48251978,-5.03067100
-4.48123978,-5.03067100
-4.47995978,-5.03067100
-4.47867978,-5.03067100
-4.47739978,-5.03067100
-4.47611978,-5.03067100
-4.47483978,-5.03067100
-4.47355978,-5.03067100
-4.47227978,-5.03067100
-4.47099978,-5.03067100
-4.46971978,-5.03067100
-4.46843978,-5.03067100
-4.46715978,-5.03067100
-4.46587978,-5.03067100
-4.46459978,-5.03067100
-4.46331978,-5.03067100
-4.46203978,-5.03067100
-4.46075978,-5.03067100
-4.45947978,-5.03067100
-4.45819978,-5.03067100
-4.45691978,-5.03067100
-4.45563978,-5.03067100
-4.45435978,-5.03067100
-4.45307978,-5.03067100
-4.45179978,-5.03067100
-4.45051978,-5.03067100
-4.44923978,-5.03067100
-4.44795978,-5.03067100
-4.44667978,-5.03067100
-4.44539978,-5.03067100
-4.44411978,-5.03067100
-4.44283978,-5.03067100
-4.44155978,-5.03067100
-4.44027978,-5.03067100
-4.43899978,-5.03067100
-4.43771978,-5.03067100
-4.43643978,-5.03067100
-4.43515978,-5.03067100
-4.43387978,-5.03067100
-4.43259978,-5.03067100
-4.43131978,-5.03067100
-4.43003978,-5.03067100
-4.42875978,-5.03067100
-4.42747978,-5.03067100
-4.42619978,-5.03067100
-4.42491978,-5.03067100
-4.42363978,-5.03067100
-4.42235978,-5.03067100
-4.42107978,-5.03067100
-4.41979978,-5.03067100
-4.41851978,-5.03067100
-4.41723978,-5.03067100
-4.41595978,-5.03067100
-4.41467978,-5.03067100
-4.41339978,-5.03067100
-4.41211978,-5.03067100
-4.41083978,-5.03067100
-4.40955978,-4.94216700
-4.40827978,-5.03067100
-4.40699978,-5.03067100
-4.40571978,-5.03067100
-4.40443978,-5.03067100
-4.40315978,-5.03067100
-4.40187978,-5.03067100
-4.40059978,-5.03067100
-4.39931978,-5.03067100
-4.39803978,-5.03067100
-4.39675978,-5.03067100
-4.39547978,-5.03067100
-4.39419978,-5.03067100
-4.39291978,-5.03067100
-4.39163978,-5.03067100
-4.39035978,-5.03067100
-4.38907978,-5.03067100
-4.38779978,-5.03067100
-4.38651978,-5.03067100
-4.38523978,-5.03067100
-4.38395978,-5.03067100
-4.38267978,-5.03067100
-4.38139978,-5.03067100
-4.38011978,-5.03067100
-4.37883978,-5.03067100
-4.37755978,-5.03067100
-4.37627978,-5.03067100
-4.37499978,-5.03067100
-4.37371978,-5.03067100
-4.37243978,-5.03067100
-4.37115978,-5.03067100
-4.36987978,-5.03067100
-4.36859978,-5.03067100
-4.36731978,-5.03067100
-4.36603978,-5.03067100
-4.36475978,-5.03067100
-4.36347978,-5.03067100
-4.36219978,-5.03067100
-4.36091978,-5.03067100
-4.35963978,-5.03067100
-4.35835978,-5.03067100
-4.35707978,-5.03067100
-4.35579978,-5.03067100
-4.35451978,-5.03067100
-4.35323978,-5.03067100
-4.35195978,-5.03067100
-4.35067978,-5.03067100
-4.34939978,-5.03067100
-4.34811978,-5.03067100
-4.34683978,-5.03067100
-4.34555978,-5.03067100
-4.34427978,-5.03067100
-4.34299978,-5.03067100
-4.34171978,-5.03067100
-4.34043978,-5.03067100
-4.33915978,-4.94216700
-4.33787978,-5.03067100
-4.33659978,-5.03067100
-4.33531978,-5.03067100
-4.33403978,-5.03067100
-4.33275978,-5.03067100
-4.33147978,-5.03067100
-4.33019978,-5.03067100
-4.32891978,-5.03067100
-4.32763978,-5.03067100
-4.32635978,-5.03067100
-4.32507978,-5.03067100
-4.32379978,-4.94216700
-4.32251978,-5.03067100
-4.32123978,-5.03067100
-4.31995978,-5.03067100
-4.31867978,-5.03067100
-4.31739978,-5.03067100
-4.31611978,-5.03067100
-4.31483978,-5.03067100
-4.31355978,-5.03067100
-4.31227978,-5.03067100
-4.31099978,-5.03067100
-4.30971978,-5.03067100
-4.30843978,-5.03067100
-4.30715978,-5.03067100
-4.30587978,-4.94216700
-4.30459978,-5.03067100
-4.30331978,-5.03067100
-4.30203978,-5.03067100
-4.30075978,-5.03067100
-4.29947978,-5.03067100
-4.29819978,-5.03067100
-4.29691978,-5.11887000
-4.29563978,-5.03067100
-4.29435978,-5.03067100
-4.29307978,-5.03067100
-4.29179978,-5.03067100
-4.29051978,-5.03067100
-4.28923978,-5.03067100
-4.28795978,-5.03067100
-4.28667978,-5.03067100
-4.28539978,-5.03067100
-4.28411978,-5.03067100
-4.28283978,-5.03067100
-4.28155978,-5.03067100
-4.28027978,-5.03067100
-4.27899978,-5.03067100
-4.27771978,-5.03067100
-4.27643978,-5.03067100
-4.27515978,-5.03067100
-4.27387978,-5.03067100
-4.27259978,-5.03067100
-4.27131978,-4.94216700
-4.27003978,-5.03067100
-4.26875978,-5.03067100
-4.26747978,-5.03067100
-4.26619978,-5.03067100
-4.26491978,-5.03067100
-4.26363978,-5.03067100
-4.26235978,-4.94216700
-4.26107978,-4.94216700
-4.25979978,-5.03067100
-4.25851978,-5.03067100
-4.25723978,-5.03067100
-4.25595978,-5.03067100
-4.25467978,-5.03067100
-4.25339978,-5.03067100
-4.25211978,-5.03067100
-4.25083978,-5.03067100
-4.24955978,-4.94216700
-4.24827978,-4.94216700
-4.24699978,-5.03067100
-4.24571978,-5.03067100
-4.24443978,-5.03067100
-4.24315978,-5.03067100
-4.24187978,-5.03067100
-4.24059978,-4.94216700
-4.23931978,-5.03067100
-4.23803978,-5.03067100
-4.23675978,-5.03067100
-4.23547978,-5.03067100
-4.23419978,-5.03067100
-4.23291978,-5.03067100
-4.23163978,-5.03067100
-4.23035978,-5.03067100
-4.22907978,-4.94216700
-4.22779978,-5.03067100
-4.22651978,-5.03067100
-4.22523978,-4.94216700
-4.22395978,-5.03067100
-4.22267978,-5.03067100
-4.22139978,-5.03067100
-4.22011978,-5.03067100
-4.21883978,-5.03067100
-4.21755978,-5.03067100
-4.21627978,-5.03067100
-4.21499978,-5.03067100
-4.21371978,-5.03067100
-4.21243978,-5.03067100
-4.21115978,-5.03067100
-4.20987978,-5.03067100
-4.20859978,-5.03067100
-4.20731978,-5.03067100
-4.20603978,-5.03067100
-4.20475978,-5.03067100
-4.20347978,-5.03067100
-4.20219978,-5.03067100
-4.20091978,-5.03067100
-4.19963978,-4.94216700
-4.19835978,-5.03067100
-4.19707978,-5.03067100
-4.19579978,-5.03067100
-4.19451978,-5.03067100
-4.19323978,-5.03067100
-4.19195978,-4.94216700
-4.19067978,-5.03067100
-4.18939978,-4.94216700
-4.18811978,-5.03067100
-4.18683978,-4.94216700
-4.18555978,-5.03067100
-4.18427978,-5.03067100
-4.18299978,-5.03067100
-4.18171978,-5.03067100
-4.18043978,-5.03067100
-4.17915978,-5.03067100
-4.17787978,-5.03067100
-4.17659978,-5.03067100
-4.17531978,-5.03067100
-4.17403978,-4.94216700
-4.17275978,-5.03067100
-4.17147978,-4.94216700
-4.17019978,-5.03067100
-4.16891978,-5.03067100
-4.16763978,-5.03067100
-4.16635978,-4.94216700
-4.16507978,-4.94216700
-4.16379978,-5.03067100
-4.16251978,-5.03067100
-4.16123978,-5.03067100
-4.15995978,-5.03067100
-4.15867978,-5.03067100
-4.15739978,-5.03067100
-4.15611978,-4.94216700
-4.15483978,-5.03067100
-4.15355978,-5.03067100
-4.15227978,-4.94216700
-4.15099978,-4.94216700
-4.14971978,-5.03067100
-4.14843978,-5.03067100
-4.14715978,-4.94216700
-4.14587978,-5.03067100
-4.14459978,-5.03067100
-4.14331978,-5.03067100
-4.14203978,-5.03067100
-4.14075978,-5.03067100
-4.13947978,-5.03067100
-4.13819978,-4.94216700
-4.13691978,-5.03067100
-4.13563978,-5.03067100
-4.13435978,-5.03067100
-4.13307978,-4.94216700
-4.13179978,-5.03067100
-4.13051978,-5.03067100
-4.12923978,-5.03067100
-4.12795978,-4.94216700
-4.12667978,-5.03067100
-4.12539978,-5.03067100
-4.12411978,-5.03067100
-4.12283978,-5.03067100
-4.12155978,-4.94216700
-4.12027978,-5.03067100
-4.11899978,-5.03067100
-4.11771978,-5.03067100
-4.11643978,-5.03067100
-4.11515978,-5.03067100
-4.11387978,-5.03067100
-4.11259978,-5.03067100
-4.11131978,-5.03067100
-4.11003978,-4.94216700
-4.10875978,-4.94216700
-4.10747978,-5.03067100
-4.10619978,-4.94216700
-4.10491978,-4.94216700
-4.10363978,-5.03067100
-4.10235978,-4.94216700
-4.10107978,-5.03067100
-4.09979978,-4.94216700
-4.09851978,-4.94216700
-4.09723978,-5.03067100
-4.09595978,-5.03067100
-4.09467978,-5.03067100
-4.09339978,-4.94216700
-4.09211978,-5.03067100
-4.09083978,-5.03067100
-4.08955978,-4.94216700
-4.08827978,-4.94216700
-4.08699978,-4.94216700
-4.08571978,-5.03067100
-4.08443978,-5.03067100
-4.08315978,-4.94216700
-4.08187978,-5.03067100
-4.08059978,-4.94216700
-4.07931978,-5.03067100
-4.07803978,-5.03067100
-4.07675978,-4.94216700
-4.07547978,-5.03067100
-4.07419978,-4.94216700
-4.07291978,-5.03067100
-4.07163978,-5.03067100
-4.07035978,-5.03067100
-4.06907978,-5.03067100
-4.06779978,-5.03067100
-4.06651978,-5.03067100
-4.06523978,-5.03067100
-4.06395978,-5.03067100
-4.06267978,-5.03067100
-4.06139978,-5.03067100
-4.06011978,-5.03067100
-4.05883978,-5.03067100
-4.05755978,-5.03067100
-4.05627978,-5.03067100
-4.05499978,-5.03067100
-4.05371978,-4.94216700
-4.05243978,-5.03067100
-4.05115978,-4.94216700
-4.04987978,-5.03067100
-4.04859978,-5.03067100
-4.04731978,-5.03067100
-4.04603978,-5.03067100
-4.04475978,-5.03067100
-4.04347978,-5.03067100
-4.04219978,-5.03067100
-4.04091978,-5.03067100
-4.03963978,-5.03067100
-4.03835978,-4.94216700
-4.03707978,-4.94216700
-4.03579978,-4.94216700
-4.03451978,-4.94216700
-4.03323978,-4.94216700
-4.03195978,-4.94216700
-4.03067978,-4.94216700
-4.02939978,-4.94216700
-4.02811978,-5.03067100
-4.02683978,-5.03067100
-4.02555978,-5.03067100
-4.02427978,-5.03067100
-4.02299978,-4.94216700
-4.02171978,-5.03067100
-4.02043978,-5.03067100
-4.01915978,-4.94216700
-4.01787978,-5.03067100
-4.01659978,-4.94216700
-4.01531978,-5.03067100
-4.01403978,-5.03067100
-4.01275978,-5.03067100
-4.01147978,-5.03067100
-4.01019978,-4.94216700
-4.00891978,-5.03067100
-4.00763978,-4.94216700
-4.00635978,-4.94216700
-4.00507978,-4.94216700
-4.00379978,-4.94216700
-4.00251978,-4.94216700
-4.00123978,-4.94216700
-3.99995978,-4.94216700
-3.99867978,-4.94216700
-3.99739978,-5.03067100
-3.99611978,-5.03067100
-3.99483978,-5.03067100
-3.99355978,-5.03067100
-3.99227978,-5.03067100
-3.99099978,-5.03067100
-3.98971978,-5.03067100
-3.98843978,-4.94216700
-3.98715978,-4.94216700
-3.98587978,-4.94216700
-3.98459978,-4.94216700
-3.98331978,-5.03067100
-3.98203978,-5.03067100
-3.98075978,-5.03067100
-3.97947978,-5.03067100
-3.97819978,-5.03067100
-3.97691978,-5.03067100
-3.97563978,-5.03067100
-3.97435978,-4.94216700
-3.97307978,-5.03067100
-3.97179978,-5.03067100
-3.97051978,-4.94216700
-3.96923978,-4.94216700
-3.96795978,-5.03067100
-3.96667978,-4.94216700
-3.96539978,-4.94216700
-3.96411978,-5.03067100
-3.96283978,-5.03067100
-3.96155978,-5.03067100
-3.96027978,-4.94216700
-3.95899978,-4.94216700
-3.95771978,-4.94216700
-3.95643978,-5.03067100
-3.95515978,-4.94216700
-3.95387978,-4.94216700
-3.95259978,-5.03067100
-3.95131978,-5.03067100
-3.95003978,-4.94216700
-3.94875978,-4.94216700
-3.94747978,-4.94216700
-3.94619978,-4.94216700
-3.94491978,-5.03067100
-3.94363978,-4.94216700
-3.94235978,-5.03067100
-3.94107978,-4.94216700
-3.93979978,-4.94216700
-3.93851978,-5.03067100
-3.93723978,-4.94216700
-3.93595978,-4.94216700
-3.93467978,-4.94216700
-3.93339978,-4.94216700
-3.93211978,-4.94216700
-3.93083978,-4.94216700
-3.92955978,-4.94216700
-3.92827978,-4.94216700
-3.92699978,-4.94216700
-3.92571978,-4.94216700
-3.92443978,-5.03067100
-3.92315978,-5.03067100
-3.92187978,-5.03067100
-3.92059978,-5.03067100
-3.91931978,-5.03067100
-3.91803978,-5.03067100
-3.91675978,-4.94216700
-3.91547978,-5.03067100
-3.91419978,-4.94216700
-3.91291978,-5.03067100
-3.91163978,-4.94216700
-3.91035978,-4.94216700
-3.90907978,-5.03067100
-3.90779978,-4.94216700
-3.90651978,-4.94216700
-3.90523978,-4.94216700
-3.90395978,-5.03067100
-3.90267978,-4.94216700
-3.90139978,-4.94216700
-3.90011978,-4.94216700
-3.89883978,-5.03067100
-3.89755978,-4.94216700
-3.89627978,-4.94216700
-3.89499978,-4.94216700
-3.89371978,-4.94216700
-3.89243978,-4.94216700
-3.89115978,-5.03067100
-3.88987978,-4.94216700
-3.88859978,-4.94216700
-3.88731978,-4.94216700
-3.88603978,-4.94216700
-3.88475978,-4.94216700
-3.88347978,-4.94216700
-3.88219978,-5.03067100
-3.88091978,-4.94216700
-3.87963978,-5.03067100
-3.87835978,-4.94216700
-3.87707978,-5.03067100
-3.87579978,-4.94216700
-3.87451978,-5.03067100
-3.87323978,-4.94216700
-3.87195978,-5.03067100
-3.87067978,-4.94216700
-3.86939978,-4.94216700
-3.86811978,-4.94216700
-3.86683978,-4.94216700
-3.86555978,-5.03067100
-3.86427978,-4.94216700
-3.86299978,-5.03067100
-3.86171978,-4.94216700
-3.86043978,-4.94216700
-3.85915978,-4.94216700
-3.85787978,-4.94216700
-3.85659978,-4.94216700
-3.85531978,-4.94216700
-3.85403978,-4.94216700
-3.85275978,-5.03067100
-3.85147978,-5.03067100
-3.85019978,-5.03067100
-3.84891978,-5.03067100
-3.84763978,-5.03067100
-3.84635978,-5.03067100
-3.84507978,-4.94216700
-3.84379978,-4.94216700
-3.84251978,-5.03067100
-3.84123978,-5.03067100
-3.83995978,-4.94216700
-3.83867978,-5.03067100
-3.83739978,-4.94216700
-3.83611978,-4.94216700
-3.83483978,-5.03067100
-3.83355978,-5.03067100
-3.83227978,-4.94216700
-3.83099978,-5.03067100
-3.82971978,-4.94216700
-3.82843978,-5.03067100
-3.82715978,-4.94216700
-3.82587978,-5.03067100
-3.82459978,-5.03067100
-3.82331978,-4.94216700
-3.82203978,-4.94216700
-3.82075978,-4.94216700
-3.81947978,-5.03067100
-3.81819978,-5.03067100
-3.81691978,-4.94216700
-3.81563978,-4.94216700
-3.81435978,-4.94216700
-3.81307978,-4.94216700
-3.81179978,-4.94216700
-3.81051978,-5.03067100
-3.80923978,-4.94216700
-3.80795978,-4.94216700
-3.80667978,-4.94216700
-3.80539978,-4.94216700
-3.80411978,-4.94216700
-3.80283978,-4.94216700
-3.80155978,-4.94216700
-3.80027978,-4.94216700
-3.79899978,-4.94216700
-3.79771978,-4.94216700
-3.79643978,-4.94216700
-3.79515978,-4.94216700
-3.79387978,-5.03067100
-3.79259978,-4.94216700
-3.79131978,-5.03067100
-3.79003978,-4.94216700
-3.78875978,-5.03067100
-3.78747978,-4.94216700
-3.78619978,-5.03067100
-3.78491978,-4.94216700
-3.78363978,-5.03067100
-3.78235978,-4.94216700
-3.78107978,-5.03067100
-3.77979978,-5.03067100
-3.77851978,-5.03067100
-3.77723978,-5.03067100
-3.77595978,-5.03067100
-3.77467978,-5.03067100
-3.77339978,-4.94216700
-3.77211978,-5.03067100
-3.77083978,-4.94216700
-3.76955978,-4.94216700
-3.76827978,-5.03067100
-3.76699978,-4.94216700
-3.76571978,-5.03067100
-3.76443978,-4.94216700
-3.76315978,-5.03067100
-3.76187978,-4.94216700
-3.76059978,-4.94216700
-3.75931978,-5.03067100
-3.75803978,-4.94216700
-3.75675978,-4.94216700
-3.75547978,-5.03067100
-3.75419978,-5.03067100
-3.75291978,-4.94216700
-3.75163978,-4.94216700
-3.75035978,-4.94216700
-3.74907978,-4.94216700
-3.74779978,-4.94216700
-3.74651978,-4.94216700
-3.74523978,-5.03067100
-3.74395978,-4.94216700
-3.74267978,-5.03067100
-3.74139978,-5.03067100
-3.74011978,-4.94216700
-3.73883978,-4.94216700
-3.73755978,-4.94216700
-3.73627978,-4.94216700
-3.73499978,-4.94216700
-3.73371978,-4.94216700
-3.73243978,-5.03067100
-3.73115978,-4.94216700
-3.72987978,-4.94216700
-3.72859978,-4.94216700
