Time,Channel B
(ms),(V)

-2.55537706,4.94460900
-2.55409706,4.94460900
-2.55281706,4.94460900
-2.55153706,4.94460900
-2.55025706,4.94460900
-2.54897706,4.94460900
-2.54769706,4.94460900
-2.54641706,4.94460900
-2.54513706,4.94460900
-2.54385706,4.94460900
-2.54257706,4.94460900
-2.54129706,4.94460900
-2.54001706,4.94460900
-2.53873706,4.94460900
-2.53745706,5.12100600
-2.53617706,4.94460900
-2.53489706,4.94460900
-2.53361706,4.94460900
-2.53233706,4.94460900
-2.53105706,4.94460900
-2.52977706,4.94460900
-2.52849706,4.94460900
-2.52721706,4.94460900
-2.52593706,4.94460900
-2.52465706,4.94460900
-2.52337706,4.94460900
-2.52209706,4.94460900
-2.52081706,4.94460900
-2.51953706,4.94460900
-2.51825706,4.94460900
-2.51697706,4.94460900
-2.51569706,4.94460900
-2.51441706,4.94460900
-2.51313706,4.94460900
-2.51185706,4.94460900
-2.51057706,4.94460900
-2.50929706,4.94460900
-2.50801706,4.94460900
-2.50673706,4.94460900
-2.50545706,4.94460900
-2.50417706,4.94460900
-2.50289706,4.94460900
-2.50161706,4.94460900
-2.50033706,4.94460900
-2.49905706,4.94460900
-2.49777706,4.94460900
-2.49649706,4.94460900
-2.49521706,4.94460900
-2.49393706,4.94460900
-2.49265706,4.94460900
-2.49137706,4.94460900
-2.49009706,4.94460900
-2.48881706,4.94460900
-2.48753706,4.94460900
-2.48625706,4.94460900
-2.48497706,4.94460900
-2.48369706,4.94460900
-2.48241706,4.94460900
-2.48113706,4.94460900
-2.47985706,4.94460900
-2.47857706,4.94460900
-2.47729706,4.94460900
-2.47601706,4.94460900
-2.47473706,4.94460900
-2.47345706,4.94460900
-2.47217706,4.94460900
-2.47089706,4.94460900
-2.46961706,4.94460900
-2.46833706,4.94460900
-2.46705706,4.94460900
-2.46577706,4.94460900
-2.46449706,4.94460900
-2.46321706,4.94460900
-2.46193706,4.94460900
-2.46065706,4.94460900
-2.45937706,4.94460900
-2.45809706,4.94460900
-2.45681706,4.94460900
-2.45553706,4.94460900
-2.45425706,4.94460900
-2.45297706,4.94460900
-2.45169706,4.94460900
-2.45041706,4.94460900
-2.44913706,4.94460900
-2.44785706,4.94460900
-2.44657706,4.94460900
-2.44529706,4.94460900
-2.44401706,4.94460900
-2.44273706,4.94460900
-2.44145706,4.94460900
-2.44017706,4.94460900
-2.43889706,4.94460900
-2.43761706,4.94460900
-2.43633706,4.94460900
-2.43505706,4.94460900
-2.43377706,4.94460900
-2.43249706,4.94460900
-2.43121706,4.94460900
-2.42993706,4.94460900
-2.42865706,4.94460900
-2.42737706,4.94460900
-2.42609706,4.94460900
-2.42481706,4.94460900
-2.42353706,4.94460900
-2.42225706,4.94460900
-2.42097706,4.94460900
-2.41969706,4.94460900
-2.41841706,4.94460900
-2.41713706,4.94460900
-2.41585706,4.94460900
-2.41457706,4.94460900
-2.41329706,4.94460900
-2.41201706,5.12100600
-2.41073706,5.12100600
-2.40945706,4.94460900
-2.40817706,4.94460900
-2.40689706,4.94460900
-2.40561706,4.94460900
-2.40433706,4.94460900
-2.40305706,4.94460900
-2.40177706,4.94460900
-2.40049706,4.94460900
-2.39921706,4.94460900
-2.39793706,4.94460900
-2.39665706,4.94460900
-2.39537706,4.94460900
-2.39409706,4.94460900
-2.39281706,4.94460900
-2.39153706,4.94460900
-2.39025706,4.94460900
-2.38897706,4.94460900
-2.38769706,4.94460900
-2.38641706,4.94460900
-2.38513706,4.94460900
-2.38385706,4.94460900
-2.38257706,4.94460900
-2.38129706,4.94460900
-2.38001706,4.94460900
-2.37873706,4.94460900
-2.37745706,4.94460900
-2.37617706,4.94460900
-2.37489706,4.94460900
-2.37361706,4.94460900
-2.37233706,4.94460900
-2.37105706,4.94460900
-2.36977706,4.94460900
-2.36849706,4.94460900
-2.36721706,4.94460900
-2.36593706,4.94460900
-2.36465706,4.94460900
-2.36337706,4.94460900
-2.36209706,4.94460900
-2.36081706,4.94460900
-2.35953706,4.94460900
-2.35825706,4.94460900
-2.35697706,4.76882200
-2.35569706,4.94460900
-2.35441706,4.94460900
-2.35313706,4.94460900
-2.35185706,4.94460900
-2.35057706,4.94460900
-2.34929706,4.94460900
-2.34801706,4.94460900
-2.34673706,4.94460900
-2.34545706,4.94460900
-2.34417706,4.94460900
-2.34289706,4.94460900
-2.34161706,4.94460900
-2.34033706,4.94460900
-2.33905706,4.94460900
-2.33777706,4.94460900
-2.33649706,4.94460900
-2.33521706,4.94460900
-2.33393706,4.94460900
-2.33265706,4.94460900
-2.33137706,4.94460900
-2.33009706,4.94460900
-2.32881706,4.94460900
-2.32753706,4.94460900
-2.32625706,4.94460900
-2.32497706,4.94460900
-2.32369706,4.94460900
-2.32241706,4.94460900
-2.32113706,4.94460900
-2.31985706,4.94460900
-2.31857706,4.94460900
-2.31729706,4.94460900
-2.31601706,4.94460900
-2.31473706,4.94460900
-2.31345706,4.94460900
-2.31217706,4.94460900
-2.31089706,4.94460900
-2.30961706,4.94460900
-2.30833706,4.94460900
-2.30705706,4.94460900
-2.30577706,4.94460900
-2.30449706,4.94460900
-2.30321706,4.94460900
-2.30193706,4.94460900
-2.30065706,4.94460900
-2.29937706,4.94460900
-2.29809706,4.94460900
-2.29681706,4.94460900
-2.29553706,4.94460900
-2.29425706,4.94460900
-2.29297706,4.94460900
-2.29169706,4.94460900
-2.29041706,4.94460900
-2.28913706,4.94460900
-2.28785706,4.94460900
-2.28657706,4.94460900
-2.28529706,4.94460900
-2.28401706,4.94460900
-2.28273706,4.94460900
-2.28145706,4.94460900
-2.28017706,4.94460900
-2.27889706,4.94460900
-2.27761706,4.94460900
-2.27633706,4.94460900
-2.27505706,4.94460900
-2.27377706,4.94460900
-2.27249706,4.94460900
-2.27121706,4.94460900
-2.26993706,4.94460900
-2.26865706,4.94460900
-2.26737706,4.94460900
-2.26609706,4.94460900
-2.26481706,4.94460900
-2.26353706,4.94460900
-2.26225706,4.94460900
-2.26097706,4.94460900
-2.25969706,4.94460900
-2.25841706,4.94460900
-2.25713706,4.94460900
-2.25585706,4.94460900
-2.25457706,4.94460900
-2.25329706,4.94460900
-2.25201706,4.94460900
-2.25073706,4.94460900
-2.24945706,4.94460900
-2.24817706,4.94460900
-2.24689706,4.94460900
-2.24561706,4.94460900
-2.24433706,4.94460900
-2.24305706,4.94460900
-2.24177706,4.94460900
-2.24049706,4.94460900
-2.23921706,4.94460900
-2.23793706,4.94460900
-2.23665706,4.94460900
-2.23537706,4.94460900
-2.23409706,4.94460900
-2.23281706,4.94460900
-2.23153706,4.94460900
-2.23025706,4.94460900
-2.22897706,4.94460900
-2.22769706,4.94460900
-2.22641706,4.94460900
-2.22513706,4.94460900
-2.22385706,4.94460900
-2.22257706,4.94460900
-2.22129706,4.94460900
-2.22001706,4.94460900
-2.21873706,4.94460900
-2.21745706,4.94460900
-2.21617706,4.94460900
-2.21489706,4.94460900
-2.21361706,5.12100600
-2.21233706,4.94460900
-2.21105706,4.94460900
-2.20977706,4.94460900
-2.20849706,4.94460900
-2.20721706,4.94460900
-2.20593706,4.94460900
-2.20465706,4.94460900
-2.20337706,4.94460900
-2.20209706,4.94460900
-2.20081706,4.94460900
-2.19953706,4.94460900
-2.19825706,4.94460900
-2.19697706,4.94460900
-2.19569706,4.94460900
-2.19441706,4.94460900
-2.19313706,4.94460900
-2.19185706,4.94460900
-2.19057706,4.94460900
-2.18929706,4.94460900
-2.18801706,4.94460900
-2.18673706,4.94460900
-2.18545706,4.94460900
-2.18417706,4.94460900
-2.18289706,4.94460900
-2.18161706,4.94460900
-2.18033706,4.94460900
-2.17905706,4.94460900
-2.17777706,4.94460900
-2.17649706,4.94460900
-2.17521706,4.94460900
-2.17393706,4.94460900
-2.17265706,4.94460900
-2.17137706,4.94460900
-2.17009706,4.94460900
-2.16881706,4.94460900
-2.16753706,4.94460900
-2.16625706,4.94460900
-2.16497706,4.94460900
-2.16369706,4.94460900
-2.16241706,4.94460900
-2.16113706,4.94460900
-2.15985706,4.94460900
-2.15857706,4.94460900
-2.15729706,4.94460900
-2.15601706,4.94460900
-2.15473706,4.94460900
-2.15345706,4.94460900
-2.15217706,4.94460900
-2.15089706,4.94460900
-2.14961706,4.94460900
-2.14833706,4.94460900
-2.14705706,4.94460900
-2.14577706,4.94460900
-2.14449706,4.94460900
-2.14321706,4.94460900
-2.14193706,4.94460900
-2.14065706,4.94460900
-2.13937706,4.94460900
-2.13809706,4.94460900
-2.13681706,4.94460900
-2.13553706,4.94460900
-2.13425706,4.94460900
-2.13297706,4.94460900
-2.13169706,4.94460900
-2.13041706,4.94460900
-2.12913706,4.94460900
-2.12785706,4.94460900
-2.12657706,4.94460900
-2.12529706,4.94460900
-2.12401706,4.94460900
-2.12273706,4.94460900
-2.12145706,4.94460900
-2.12017706,4.94460900
-2.11889706,4.94460900
-2.11761706,4.94460900
-2.11633706,4.94460900
-2.11505706,4.94460900
-2.11377706,4.94460900
-2.11249706,4.94460900
-2.11121706,4.94460900
-2.10993706,4.94460900
-2.10865706,4.94460900
-2.10737706,4.94460900
-2.10609706,4.94460900
-2.10481706,4.94460900
-2.10353706,4.94460900
-2.10225706,4.94460900
-2.10097706,4.94460900
-2.09969706,4.94460900
-2.09841706,4.94460900
-2.09713706,4.94460900
-2.09585706,4.94460900
-2.09457706,4.94460900
-2.09329706,4.94460900
-2.09201706,4.94460900
-2.09073706,4.94460900
-2.08945706,4.94460900
-2.08817706,4.94460900
-2.08689706,4.94460900
-2.08561706,4.94460900
-2.08433706,4.94460900
-2.08305706,4.94460900
-2.08177706,4.94460900
-2.08049706,4.94460900
-2.07921706,4.94460900
-2.07793706,4.94460900
-2.07665706,4.94460900
-2.07537706,4.94460900
-2.07409706,4.94460900
-2.07281706,4.94460900
-2.07153706,4.94460900
-2.07025706,4.94460900
-2.06897706,4.94460900
-2.06769706,4.94460900
-2.06641706,4.94460900
-2.06513706,4.94460900
-2.06385706,4.94460900
-2.06257706,4.94460900
-2.06129706,4.94460900
-2.06001706,4.94460900
-2.05873706,4.94460900
-2.05745706,4.94460900
-2.05617706,4.94460900
-2.05489706,4.94460900
-2.05361706,4.94460900
-2.05233706,4.94460900
-2.05105706,4.94460900
-2.04977706,4.94460900
-2.04849706,4.94460900
-2.04721706,4.94460900
-2.04593706,4.94460900
-2.04465706,4.94460900
-2.04337706,4.94460900
-2.04209706,4.94460900
-2.04081706,4.94460900
-2.03953706,4.94460900
-2.03825706,4.94460900
-2.03697706,4.94460900
-2.03569706,4.94460900
-2.03441706,4.94460900
-2.03313706,4.94460900
-2.03185706,4.94460900
-2.03057706,4.94460900
-2.02929706,4.94460900
-2.02801706,4.94460900
-2.02673706,4.94460900
-2.02545706,4.94460900
-2.02417706,4.94460900
-2.02289706,4.94460900
-2.02161706,4.94460900
-2.02033706,4.94460900
-2.01905706,4.94460900
-2.01777706,4.94460900
-2.01649706,4.94460900
-2.01521706,4.94460900
-2.01393706,4.94460900
-2.01265706,4.94460900
-2.01137706,4.94460900
-2.01009706,4.94460900
-2.00881706,4.94460900
-2.00753706,4.94460900
-2.00625706,4.94460900
-2.00497706,4.94460900
-2.00369706,4.94460900
-2.00241706,4.94460900
-2.00113706,4.94460900
-1.99985706,4.94460900
-1.99857706,4.94460900
-1.99729706,4.94460900
-1.99601706,4.94460900
-1.99473706,4.94460900
-1.99345706,4.94460900
-1.99217706,4.94460900
-1.99089706,4.94460900
-1.98961706,4.94460900
-1.98833706,4.94460900
-1.98705706,4.94460900
-1.98577706,4.94460900
-1.98449706,4.94460900
-1.98321706,4.94460900
-1.98193706,4.94460900
-1.98065706,4.94460900
-1.97937706,4.94460900
-1.97809706,4.94460900
-1.97681706,4.94460900
-1.97553706,4.94460900
-1.97425706,4.76882200
-1.97297706,4.94460900
-1.97169706,4.94460900
-1.97041706,4.94460900
-1.96913706,4.94460900
-1.96785706,4.94460900
-1.96657706,4.94460900
-1.96529706,4.94460900
-1.96401706,4.94460900
-1.96273706,4.94460900
-1.96145706,4.76882200
-1.96017706,4.76882200
-1.95889706,4.76882200
-1.95761706,4.76882200
-1.95633706,4.76882200
-1.95505706,4.76882200
-1.95377706,4.76882200
-1.95249706,4.76882200
-1.95121706,4.76882200
-1.94993706,4.76882200
-1.94865706,4.76882200
-1.94737706,4.76882200
-1.94609706,4.76882200
-1.94481706,4.76882200
-1.94353706,4.76882200
-1.94225706,4.76882200
-1.94097706,4.76882200
-1.93969706,4.76882200
-1.93841706,4.76882200
-1.93713706,4.76882200
-1.93585706,4.76882200
-1.93457706,4.76882200
-1.93329706,4.59242500
-1.93201706,4.76882200
-1.93073706,4.76882200
-1.92945706,4.59242500
-1.92817706,4.59242500
-1.92689706,4.59242500
-1.92561706,4.59242500
-1.92433706,4.59242500
-1.92305706,4.59242500
-1.92177706,4.59242500
-1.92049706,4.59242500
-1.91921706,4.59242500
-1.91793706,4.59242500
-1.91665706,4.59242500
-1.91537706,4.59242500
-1.91409706,4.59242500
-1.91281706,4.59242500
-1.91153706,4.59242500
-1.91025706,4.59242500
-1.90897706,4.59242500
-1.90769706,4.76882200
-1.90641706,4.59242500
-1.90513706,4.59242500
-1.90385706,4.59242500
-1.90257706,4.59242500
-1.90129706,4.59242500
-1.90001706,4.59242500
-1.89873706,4.59242500
-1.89745706,4.59242500
-1.89617706,4.59242500
-1.89489706,4.59242500
-1.89361706,4.59242500
-1.89233706,4.59242500
-1.89105706,4.59242500
-1.88977706,4.41602800
-1.88849706,4.59242500
-1.88721706,4.41602800
-1.88593706,4.41602800
-1.88465706,4.59242500
-1.88337706,4.41602800
-1.88209706,4.41602800
-1.88081706,4.59242500
-1.87953706,4.41602800
-1.87825706,4.41602800
-1.87697706,4.41602800
-1.87569706,4.41602800
-1.87441706,4.41602800
-1.87313706,4.41602800
-1.87185706,4.41602800
-1.87057706,4.41602800
-1.86929706,4.41602800
-1.86801706,4.41602800
-1.86673706,4.41602800
-1.86545706,4.41602800
-1.86417706,4.41602800
-1.86289706,4.41602800
-1.86161706,4.41602800
-1.86033706,4.41602800
-1.85905706,4.41602800
-1.85777706,4.41602800
-1.85649706,4.41602800
-1.85521706,4.41602800
-1.85393706,4.41602800
-1.85265706,4.41602800
-1.85137706,4.41602800
-1.85009706,4.41602800
-1.84881706,4.41602800
-1.84753706,4.41602800
-1.84625706,4.41602800
-1.84497706,4.41602800
-1.84369706,4.41602800
-1.84241706,4.41602800
-1.84113706,4.41602800
-1.83985706,4.41602800
-1.83857706,4.41602800
-1.83729706,4.41602800
-1.83601706,4.41602800
-1.83473706,4.41602800
-1.83345706,4.41602800
-1.83217706,4.41602800
-1.83089706,4.41602800
-1.82961706,4.41602800
-1.82833706,4.41602800
-1.82705706,4.41602800
-1.82577706,4.41602800
-1.82449706,4.23963100
-1.82321706,4.41602800
-1.82193706,4.41602800
-1.82065706,4.23963100
-1.81937706,4.41602800
-1.81809706,4.41602800
-1.81681706,4.23963100
-1.81553706,4.41602800
-1.81425706,4.23963100
-1.81297706,4.23963100
-1.81169706,4.41602800
-1.81041706,4.41602800
-1.80913706,4.23963100
-1.80785706,4.23963100
-1.80657706,4.23963100
-1.80529706,4.23963100
-1.80401706,4.23963100
-1.80273706,4.41602800
-1.80145706,4.23963100
-1.80017706,4.23963100
-1.79889706,4.23963100
-1.79761706,4.23963100
-1.79633706,4.23963100
-1.79505706,4.23963100
-1.79377706,4.23963100
-1.79249706,4.23963100
-1.79121706,4.23963100
-1.78993706,4.23963100
-1.78865706,4.23963100
-1.78737706,4.23963100
-1.78609706,4.23963100
-1.78481706,4.23963100
-1.78353706,4.23963100
-1.78225706,4.23963100
-1.78097706,4.23963100
-1.77969706,4.23963100
-1.77841706,4.23963100
-1.77713706,4.23963100
-1.77585706,4.23963100
-1.77457706,4.23963100
-1.77329706,4.23963100
-1.77201706,4.23963100
-1.77073706,4.23963100
-1.76945706,4.06323400
-1.76817706,4.23963100
-1.76689706,4.23963100
-1.76561706,4.06323400
-1.76433706,4.06323400
-1.76305706,4.23963100
-1.76177706,4.23963100
-1.76049706,4.06323400
-1.75921707,4.23963100
-1.75793707,4.06323400
-1.75665707,4.06323400
-1.75537707,4.23963100
-1.75409707,4.06323400
-1.75281707,4.06323400
-1.75153707,4.06323400
-1.75025707,4.23963100
-1.74897707,4.06323400
-1.74769707,4.06323400
-1.74641707,4.06323400
-1.74513707,4.06323400
-1.74385707,4.06323400
-1.74257707,4.06323400
-1.74129707,4.06323400
-1.74001707,4.06323400
-1.73873707,4.06323400
-1.73745707,4.06323400
-1.73617707,4.06323400
-1.73489707,4.06323400
-1.73361707,4.06323400
-1.73233707,4.06323400
-1.73105707,4.06323400
-1.72977707,4.06323400
-1.72849707,4.06323400
-1.72721707,4.06323400
-1.72593707,4.06323400
-1.72465707,4.06323400
-1.72337707,3.88744800
-1.72209707,4.06323400
-1.72081707,4.06323400
-1.71953707,4.06323400
-1.71825707,3.88744800
-1.71697707,4.06323400
-1.71569707,3.88744800
-1.71441707,3.88744800
-1.71313707,4.06323400
-1.71185707,4.06323400
-1.71057707,4.06323400
-1.70929707,3.88744800
-1.70801707,3.88744800
-1.70673707,3.88744800
-1.70545707,3.88744800
-1.70417707,3.88744800
-1.70289707,3.88744800
-1.70161707,3.88744800
-1.70033707,3.88744800
-1.69905707,3.88744800
-1.69777707,3.88744800
-1.69649707,3.88744800
-1.69521707,3.88744800
-1.69393707,3.88744800
-1.69265707,3.88744800
-1.69137707,3.88744800
-1.69009707,3.88744800
-1.68881707,3.88744800
-1.68753707,3.88744800
-1.68625707,3.88744800
-1.68497707,3.88744800
-1.68369707,3.88744800
-1.68241707,3.88744800
-1.68113707,3.88744800
-1.67985707,3.88744800
-1.67857707,3.71105100
-1.67729707,3.71105100
-1.67601707,3.71105100
-1.67473707,3.88744800
-1.67345707,3.71105100
-1.67217707,3.71105100
-1.67089707,3.71105100
-1.66961707,3.71105100
-1.66833707,3.88744800
-1.66705707,3.71105100
-1.66577707,3.88744800
-1.66449707,3.71105100
-1.66321707,3.71105100
-1.66193707,3.71105100
-1.66065707,3.71105100
-1.65937707,3.71105100
-1.65809707,3.71105100
-1.65681707,3.71105100
-1.65553707,3.71105100
-1.65425707,3.71105100
-1.65297707,3.71105100
-1.65169707,3.71105100
-1.65041707,3.71105100
-1.64913707,3.71105100
-1.64785707,3.71105100
-1.64657707,3.71105100
-1.64529707,3.71105100
-1.64401707,3.71105100
-1.64273707,3.71105100
-1.64145707,3.71105100
-1.64017707,3.71105100
-1.63889707,3.71105100
-1.63761707,3.71105100
-1.63633707,3.71105100
-1.63505707,3.71105100
-1.63377707,3.71105100
-1.63249707,3.71105100
-1.63121707,3.71105100
-1.62993707,3.71105100
-1.62865707,3.71105100
-1.62737707,3.71105100
-1.62609707,3.71105100
-1.62481707,3.71105100
-1.62353707,3.71105100
-1.62225707,3.71105100
-1.62097707,3.71105100
-1.61969707,3.71105100
-1.61841707,3.71105100
-1.61713707,3.71105100
-1.61585707,3.71105100
-1.61457707,3.71105100
-1.61329707,3.71105100
-1.61201707,3.71105100
-1.61073707,3.71105100
-1.60945707,3.71105100
-1.60817707,3.71105100
-1.60689707,3.71105100
-1.60561707,3.71105100
-1.60433707,3.71105100
-1.60305707,3.53465400
-1.60177707,3.71105100
-1.60049707,3.71105100
-1.59921707,3.71105100
-1.59793707,3.71105100
-1.59665707,3.71105100
-1.59537707,3.71105100
-1.59409707,3.71105100
-1.59281707,3.71105100
-1.59153707,3.71105100
-1.59025707,3.71105100
-1.58897707,3.71105100
-1.58769707,3.71105100
-1.58641707,3.71105100
-1.58513707,3.71105100
-1.58385707,3.71105100
-1.58257707,3.71105100
-1.58129707,3.71105100
-1.58001707,3.71105100
-1.57873707,3.71105100
-1.57745707,3.53465400
-1.57617707,3.53465400
-1.57489707,3.71105100
-1.57361707,3.53465400
-1.57233707,3.53465400
-1.57105707,3.53465400
-1.56977707,3.71105100
-1.56849707,3.53465400
-1.56721707,3.53465400
-1.56593707,3.71105100
-1.56465707,3.71105100
-1.56337707,3.53465400
-1.56209707,3.71105100
-1.56081707,3.53465400
-1.55953707,3.71105100
-1.55825707,3.53465400
-1.55697707,3.53465400
-1.55569707,3.71105100
-1.55441707,3.53465400
-1.55313707,3.53465400
-1.55185707,3.53465400
-1.55057707,3.53465400
-1.54929707,3.53465400
-1.54801707,3.53465400
-1.54673707,3.53465400
-1.54545707,3.53465400
-1.54417707,3.53465400
-1.54289707,3.53465400
-1.54161707,3.53465400
-1.54033707,3.53465400
-1.53905707,3.53465400
-1.53777707,3.53465400
-1.53649707,3.53465400
-1.53521707,3.53465400
-1.53393707,3.53465400
-1.53265707,3.53465400
-1.53137707,3.53465400
-1.53009707,3.53465400
-1.52881707,3.53465400
-1.52753707,3.35825700
-1.52625707,3.53465400
-1.52497707,3.53465400
-1.52369707,3.53465400
-1.52241707,3.53465400
-1.52113707,3.53465400
-1.51985707,3.53465400
-1.51857707,3.53465400
-1.51729707,3.53465400
-1.51601707,3.53465400
-1.51473707,3.53465400
-1.51345707,3.53465400
-1.51217707,3.53465400
-1.51089707,3.53465400
-1.50961707,3.53465400
-1.50833707,3.53465400
-1.50705707,3.35825700
-1.50577707,3.53465400
-1.50449707,3.35825700
-1.50321707,3.53465400
-1.50193707,3.53465400
-1.50065707,3.35825700
-1.49937707,3.53465400
-1.49809707,3.53465400
-1.49681707,3.53465400
-1.49553707,3.53465400
-1.49425707,3.35825700
-1.49297707,3.53465400
-1.49169707,3.35825700
-1.49041707,3.35825700
-1.48913707,3.35825700
-1.48785707,3.35825700
-1.48657707,3.53465400
-1.48529707,3.35825700
-1.48401707,3.35825700
-1.48273707,3.35825700
-1.48145707,3.35825700
-1.48017707,3.53465400
-1.47889707,3.35825700
-1.47761707,3.35825700
-1.47633707,3.35825700
-1.47505707,3.35825700
-1.47377707,3.35825700
-1.47249707,3.35825700
-1.47121707,3.35825700
-1.46993707,3.35825700
-1.46865707,3.35825700
-1.46737707,3.35825700
-1.46609707,3.35825700
-1.46481707,3.35825700
-1.46353707,3.35825700
-1.46225707,3.35825700
-1.46097707,3.35825700
-1.45969707,3.35825700
-1.45841707,3.35825700
-1.45713707,3.18186000
-1.45585707,3.35825700
-1.45457707,3.35825700
-1.45329707,3.18186000
-1.45201707,3.35825700
-1.45073707,3.35825700
-1.44945707,3.18186000
-1.44817707,3.18186000
-1.44689707,3.18186000
-1.44561707,3.35825700
-1.44433707,3.35825700
-1.44305707,3.35825700
-1.44177707,3.18186000
-1.44049707,3.18186000
-1.43921707,3.18186000
-1.43793707,3.18186000
-1.43665707,3.18186000
-1.43537707,3.18186000
-1.43409707,3.18186000
-1.43281707,3.18186000
-1.43153707,3.18186000
-1.43025707,3.18186000
-1.42897707,3.35825700
-1.42769707,3.18186000
-1.42641707,3.18186000
-1.42513707,3.18186000
-1.42385707,3.18186000
-1.42257707,3.18186000
-1.42129707,3.18186000
-1.42001707,3.18186000
-1.41873707,3.18186000
-1.41745707,3.18186000
-1.41617707,3.35825700
-1.41489707,3.18186000
-1.41361707,3.18186000
-1.41233707,3.18186000
-1.41105707,3.18186000
-1.40977707,3.18186000
-1.40849707,3.18186000
-1.40721707,3.18186000
-1.40593707,3.18186000
-1.40465707,3.18186000
-1.40337707,3.18186000
-1.40209707,3.18186000
-1.40081707,3.18186000
-1.39953707,3.18186000
-1.39825707,3.18186000
-1.39697707,3.18186000
-1.39569707,3.18186000
-1.39441707,3.18186000
-1.39313707,3.18186000
-1.39185707,3.18186000
-1.39057707,3.18186000
-1.38929707,3.18186000
-1.38801707,3.00607300
-1.38673707,3.18186000
-1.38545707,3.00607300
-1.38417707,3.18186000
-1.38289707,3.18186000
-1.38161707,3.00607300
-1.38033707,3.00607300
-1.37905707,3.00607300
-1.37777707,3.18186000
-1.37649707,3.18186000
-1.37521707,3.18186000
-1.37393707,3.00607300
-1.37265707,3.00607300
-1.37137707,3.00607300
-1.37009707,3.00607300
-1.36881707,3.00607300
-1.36753707,3.00607300
-1.36625707,3.00607300
-1.36497707,3.00607300
-1.36369707,3.00607300
-1.36241707,3.00607300
-1.36113707,3.00607300
-1.35985707,3.18186000
-1.35857707,3.00607300
-1.35729707,3.00607300
-1.35601707,3.00607300
-1.35473707,3.00607300
-1.35345707,3.00607300
-1.35217707,3.00607300
-1.35089707,3.00607300
-1.34961707,3.00607300
-1.34833707,3.00607300
-1.34705707,3.00607300
-1.34577707,3.00607300
-1.34449707,3.00607300
-1.34321707,3.00607300
-1.34193707,3.00607300
-1.34065707,3.00607300
-1.33937707,3.00607300
-1.33809707,3.00607300
-1.33681707,3.00607300
-1.33553707,3.00607300
-1.33425707,3.00607300
-1.33297707,3.00607300
-1.33169707,3.00607300
-1.33041707,3.00607300
-1.32913707,3.00607300
-1.32785707,3.00607300
-1.32657707,3.00607300
-1.32529707,3.00607300
-1.32401707,3.00607300
-1.32273707,3.00607300
-1.32145707,3.00607300
-1.32017707,3.00607300
-1.31889707,3.00607300
-1.31761707,3.00607300
-1.31633707,3.00607300
-1.31505707,3.00607300
-1.31377707,3.00607300
-1.31249707,3.00607300
-1.31121707,3.00607300
-1.30993707,3.00607300
-1.30865707,3.00607300
-1.30737707,3.00607300
-1.30609707,3.00607300
-1.30481707,3.00607300
-1.30353707,3.00607300
-1.30225707,3.00607300
-1.30097707,3.00607300
-1.29969707,3.00607300
-1.29841707,3.00607300
-1.29713707,3.00607300
-1.29585707,3.00607300
-1.29457707,3.00607300
-1.29329707,3.00607300
-1.29201707,3.00607300
-1.29073707,3.00607300
-1.28945707,3.00607300
-1.28817707,3.00607300
-1.28689707,3.00607300
-1.28561707,3.00607300
-1.28433707,3.00607300
-1.28305707,3.00607300
-1.28177707,3.00607300
-1.28049707,3.00607300
-1.27921707,2.82967600
-1.27793707,3.00607300
-1.27665707,3.00607300
-1.27537707,2.82967600
-1.27409707,2.82967600
-1.27281707,2.82967600
-1.27153707,2.82967600
-1.27025707,2.82967600
-1.26897707,2.82967600
-1.26769707,3.00607300
-1.26641707,3.00607300
-1.26513707,3.00607300
-1.26385707,2.82967600
-1.26257707,2.82967600
-1.26129707,3.00607300
-1.26001707,2.82967600
-1.25873707,2.82967600
-1.25745707,3.00607300
-1.25617707,2.82967600
-1.25489707,2.82967600
-1.25361707,3.00607300
-1.25233707,2.82967600
-1.25105707,2.82967600
-1.24977707,2.82967600
-1.24849707,2.82967600
-1.24721707,2.82967600
-1.24593707,2.82967600
-1.24465707,3.00607300
-1.24337707,2.82967600
-1.24209707,2.82967600
-1.24081707,3.00607300
-1.23953707,2.82967600
-1.23825707,2.82967600
-1.23697707,2.82967600
-1.23569707,2.82967600
-1.23441707,2.82967600
-1.23313707,2.82967600
-1.23185707,2.65327900
-1.23057707,2.65327900
-1.22929707,2.82967600
-1.22801707,2.82967600
-1.22673707,2.82967600
-1.22545707,2.82967600
-1.22417707,2.82967600
-1.22289707,2.82967600
-1.22161707,2.82967600
-1.22033707,2.82967600
-1.21905707,2.82967600
-1.21777707,2.65327900
-1.21649707,2.65327900
-1.21521707,2.82967600
-1.21393707,2.82967600
-1.21265707,2.65327900
-1.21137707,2.65327900
-1.21009707,2.65327900
-1.20881707,2.65327900
-1.20753707,2.65327900
-1.20625707,2.65327900
-1.20497707,2.65327900
-1.20369707,2.65327900
-1.20241707,2.65327900
-1.20113707,2.65327900
-1.19985707,2.82967600
-1.19857707,2.65327900
-1.19729707,2.82967600
-1.19601707,2.65327900
-1.19473707,2.65327900
-1.19345707,2.65327900
-1.19217707,2.65327900
-1.19089707,2.65327900
-1.18961707,2.65327900
-1.18833707,2.65327900
-1.18705707,2.65327900
-1.18577707,2.65327900
-1.18449707,2.82967600
-1.18321707,2.65327900
-1.18193707,2.65327900
-1.18065707,2.65327900
